,IP,Datetime,2,3,Type,Bytes,Source,Request
1026,213.195.64.129,2015-07-22 20:00:02.277509,"AA,CD",AUTH,NS,300,xtratelecom.es.,dns1.ibercom.com.
1027,213.195.64.129,2015-07-22 20:00:02.277509,"AA,CD",ADD,A,900,dns1.ibercom.com.,213.195.64.129
1028,213.195.64.129,2015-07-22 20:00:02.277509,"AA,CD",ADD,A,900,dns2.ibercom.com.,212.166.64.70
1029,213.195.64.129,2015-07-22 20:00:02.277529,"AA,CD",ANS,A,300,ns1.xtratelecom.es.,212.230.255.129
1030,213.195.64.129,2015-07-22 20:00:02.277529,"AA,CD",AUTH,NS,300,xtratelecom.es.,dns1.ibercom.com.
1031,213.195.64.129,2015-07-22 20:00:02.277529,"AA,CD",AUTH,NS,300,xtratelecom.es.,dns2.ibercom.com.
1032,213.195.64.129,2015-07-22 20:00:02.277529,"AA,CD",ADD,A,900,dns1.ibercom.com.,213.195.64.129
1033,213.195.64.129,2015-07-22 20:00:02.277529,"AA,CD",ADD,A,900,dns2.ibercom.com.,212.166.64.70
1034,213.195.64.129,2015-07-22 20:00:02.277540,"AA,CD",AUTH,SOA,300,xtratelecom.es.,dns1.ibercom.com.
1035,213.195.64.129,2015-07-22 20:00:02.277755,"AA,CD",AUTH,SOA,300,xtratelecom.es.,dns1.ibercom.com.
1036,103.19.179.179,2015-07-22 20:00:02.290121,CD,AUTH,NS,43200,datacenter.net.id.,ns1.datacenter.net.id.
1037,103.19.179.179,2015-07-22 20:00:02.290121,CD,AUTH,NS,43200,datacenter.net.id.,ns2.datacenter.net.id.
1038,103.19.179.179,2015-07-22 20:00:02.290121,CD,AUTH,NS,43200,datacenter.net.id.,ns3.datacenter.net.id.
1039,103.19.179.179,2015-07-22 20:00:02.290121,CD,AUTH,NS,43200,datacenter.net.id.,ns4.datacenter.net.id.
1040,103.19.179.179,2015-07-22 20:00:02.290121,CD,ADD,A,43200,ns1.datacenter.net.id.,122.248.34.1
1041,103.19.179.179,2015-07-22 20:00:02.290121,CD,ADD,A,43200,ns2.datacenter.net.id.,122.248.47.2
1042,103.19.179.179,2015-07-22 20:00:02.290121,CD,ADD,A,43200,ns3.datacenter.net.id.,103.254.171.195
1043,103.19.179.179,2015-07-22 20:00:02.290121,CD,ADD,A,43200,ns4.datacenter.net.id.,103.254.171.244
1044,103.19.179.179,2015-07-22 20:00:02.290139,CD,AUTH,NS,43200,datacenter.net.id.,ns1.datacenter.net.id.
1045,103.19.179.179,2015-07-22 20:00:02.290139,CD,AUTH,NS,43200,datacenter.net.id.,ns4.datacenter.net.id.
1046,103.19.179.179,2015-07-22 20:00:02.290139,CD,AUTH,NS,43200,datacenter.net.id.,ns2.datacenter.net.id.
1047,103.19.179.179,2015-07-22 20:00:02.290139,CD,AUTH,NS,43200,datacenter.net.id.,ns3.datacenter.net.id.
1048,103.19.179.179,2015-07-22 20:00:02.290139,CD,ADD,A,43200,ns1.datacenter.net.id.,122.248.34.1
1049,103.19.179.179,2015-07-22 20:00:02.290139,CD,ADD,A,43200,ns2.datacenter.net.id.,122.248.47.2
1050,103.19.179.179,2015-07-22 20:00:02.290139,CD,ADD,A,43200,ns3.datacenter.net.id.,103.254.171.195
1051,103.19.179.179,2015-07-22 20:00:02.290139,CD,ADD,A,43200,ns4.datacenter.net.id.,103.254.171.244
1052,103.19.179.179,2015-07-22 20:00:02.290150,CD,AUTH,NS,43200,datacenter.net.id.,ns2.datacenter.net.id.
1053,103.19.179.179,2015-07-22 20:00:02.290150,CD,AUTH,NS,43200,datacenter.net.id.,ns4.datacenter.net.id.
1054,103.19.179.179,2015-07-22 20:00:02.290150,CD,AUTH,NS,43200,datacenter.net.id.,ns1.datacenter.net.id.
1055,103.19.179.179,2015-07-22 20:00:02.290150,CD,AUTH,NS,43200,datacenter.net.id.,ns3.datacenter.net.id.
1056,103.19.179.179,2015-07-22 20:00:02.290150,CD,ADD,A,43200,ns1.datacenter.net.id.,122.248.34.1
1057,103.19.179.179,2015-07-22 20:00:02.290150,CD,ADD,A,43200,ns2.datacenter.net.id.,122.248.47.2
1058,103.19.179.179,2015-07-22 20:00:02.290150,CD,ADD,A,43200,ns3.datacenter.net.id.,103.254.171.195
1059,103.19.179.179,2015-07-22 20:00:02.290150,CD,ADD,A,43200,ns4.datacenter.net.id.,103.254.171.244
1060,103.19.179.179,2015-07-22 20:00:02.290157,CD,AUTH,NS,43200,datacenter.net.id.,ns2.datacenter.net.id.
1061,103.19.179.179,2015-07-22 20:00:02.290157,CD,AUTH,NS,43200,datacenter.net.id.,ns3.datacenter.net.id.
1062,103.19.179.179,2015-07-22 20:00:02.290157,CD,AUTH,NS,43200,datacenter.net.id.,ns4.datacenter.net.id.
1063,103.19.179.179,2015-07-22 20:00:02.290157,CD,AUTH,NS,43200,datacenter.net.id.,ns1.datacenter.net.id.
1064,103.19.179.179,2015-07-22 20:00:02.290157,CD,ADD,A,43200,ns2.datacenter.net.id.,122.248.47.2
1065,103.19.179.179,2015-07-22 20:00:02.290157,CD,ADD,A,43200,ns1.datacenter.net.id.,122.248.34.1
1066,103.19.179.179,2015-07-22 20:00:02.290157,CD,ADD,A,43200,ns3.datacenter.net.id.,103.254.171.195
1067,103.19.179.179,2015-07-22 20:00:02.290157,CD,ADD,A,43200,ns4.datacenter.net.id.,103.254.171.244
1068,192.5.4.1,2015-07-22 20:00:02.292491,AA,AUTH,SOA,3600,213.in-addr.arpa.,pri.authdns.ripe.net.
1069,200.3.13.11,2015-07-22 20:00:02.303988,AA,AUTH,SOA,172800,222.in-addr.arpa.,ns1.apnic.net.
1070,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,g.edu-servers.net.
1071,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,l.edu-servers.net.
1072,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,c.edu-servers.net.
1073,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,f.edu-servers.net.
1074,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,a.edu-servers.net.
1075,202.12.27.33,2015-07-22 20:00:02.312357,CD,AUTH,NS,172800,edu.,d.edu-servers.net.
1076,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,a.edu-servers.net.,192.5.6.30
1077,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,c.edu-servers.net.,192.26.92.30
1078,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,d.edu-servers.net.,192.31.80.30
1079,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,f.edu-servers.net.,192.35.51.30
1080,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,g.edu-servers.net.,192.42.93.30
1081,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,A,172800,l.edu-servers.net.,192.41.162.30
1082,202.12.27.33,2015-07-22 20:00:02.312357,CD,ADD,AAAA,172800,g.edu-servers.net.,2001:503:cc2c::2:36
1083,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,l.root-servers.net.
1084,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,e.root-servers.net.
1085,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,k.root-servers.net.
1086,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,f.root-servers.net.
1087,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,m.root-servers.net.
1088,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,b.root-servers.net.
1089,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,c.root-servers.net.
1090,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,a.root-servers.net.
1091,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,h.root-servers.net.
1092,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,j.root-servers.net.
1093,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,d.root-servers.net.
1094,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,i.root-servers.net.
1095,202.12.27.33,2015-07-22 20:00:02.312744,AA,ANS,NS,518400,.,g.root-servers.net.
1096,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,a.root-servers.net.,198.41.0.4
1097,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,b.root-servers.net.,192.228.79.201
1098,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,c.root-servers.net.,192.33.4.12
1099,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,d.root-servers.net.,199.7.91.13
1100,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,e.root-servers.net.,192.203.230.10
1101,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,f.root-servers.net.,192.5.5.241
1102,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,g.root-servers.net.,192.112.36.4
1103,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,h.root-servers.net.,128.63.2.53
1104,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,i.root-servers.net.,192.36.148.17
1105,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,j.root-servers.net.,192.58.128.30
1106,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,k.root-servers.net.,193.0.14.129
1107,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,l.root-servers.net.,199.7.83.42
1108,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,A,3600000,m.root-servers.net.,202.12.27.33
1109,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,a.root-servers.net.,2001:503:ba3e::2:30
1110,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,b.root-servers.net.,2001:500:84::b
1111,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,c.root-servers.net.,2001:500:2::c
1112,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,d.root-servers.net.,2001:500:2d::d
1113,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,f.root-servers.net.,2001:500:2f::f
1114,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,h.root-servers.net.,2001:500:1::803f:235
1115,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,i.root-servers.net.,2001:7fe::53
1116,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,j.root-servers.net.,2001:503:c27::2:30
1117,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,k.root-servers.net.,2001:7fd::1
1118,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,l.root-servers.net.,2001:500:3::42
1119,202.12.27.33,2015-07-22 20:00:02.312744,AA,ADD,AAAA,3600000,m.root-servers.net.,2001:dc3::35
1120,72.22.1.3,2015-07-22 20:00:02.346089,AA,ANS,PTR,3600,155.162.70.207.in-addr.arpa.,dsl-katy-207-70-162-155.consolidated.net.
1121,221.139.108.196,2015-07-22 20:00:02.349213,AA,AUTH,SOA,86400,165.220.210.in-addr.arpa.,ins1.hananet.net.
1122,195.14.130.130,2015-07-22 20:00:02.370452,AA,AUTH,SOA,41600,137.109.93.in-addr.arpa.,ns1.cytanet.com.cy.
1123,194.146.106.106,2015-07-22 20:00:02.377445,AA,AUTH,SOA,172800,113.in-addr.arpa.,ns1.apnic.net.
1124,192.31.80.30,2015-07-22 20:00:02.381192,-,AUTH,NS,172800,mvsu.edu.,ns1.mvsu.edu.
1125,192.31.80.30,2015-07-22 20:00:02.381192,-,AUTH,NS,172800,mvsu.edu.,ns2.mvsu.edu.
1126,192.31.80.30,2015-07-22 20:00:02.381192,-,ADD,A,172800,ns1.mvsu.edu.,209.147.224.100
1127,192.31.80.30,2015-07-22 20:00:02.381192,-,ADD,A,172800,ns2.mvsu.edu.,209.147.224.251
1128,69.90.13.5,2015-07-22 20:00:02.384190,-,AUTH,NS,86400,156.213.90.69.in-addr.arpa.,ns1.llninc.com.
1129,69.90.13.5,2015-07-22 20:00:02.384190,-,AUTH,NS,86400,156.213.90.69.in-addr.arpa.,ns2.llninc.com.
1130,193.95.66.10,2015-07-22 20:00:02.387689,AA,AUTH,SOA,86400,14.15.197.in-addr.arpa.,ns.ati.tn.
1131,194.146.106.106,2015-07-22 20:00:02.387943,AA,AUTH,SOA,172800,171.in-addr.arpa.,ns1.apnic.net.
1132,61.74.75.1,2015-07-22 20:00:02.391685,-,AUTH,NS,43200,70.251.61.in-addr.arpa.,ns2.igroupnet.co.kr.
1133,61.74.75.1,2015-07-22 20:00:02.391685,-,AUTH,NS,43200,70.251.61.in-addr.arpa.,ns.igroupnet.co.kr.
1134,200.3.13.11,2015-07-22 20:00:02.394684,AA,AUTH,SOA,172800,27.in-addr.arpa.,ns1.apnic.net.
1135,61.74.75.1,2015-07-22 20:00:02.411179,AA,AUTH,SOA,43200,53.124.in-addr.arpa.,g.dns.kr.
1136,216.38.220.31,2015-07-22 20:00:02.429415,AA,ANS,CNAME,10800,ns1.llninc.com.,hdredirect-lb-399551664.us-east-1.elb.amazonaws.com.
1137,216.38.220.31,2015-07-22 20:00:02.429678,AA,ANS,CNAME,10800,ns2.llninc.com.,hdredirect-lb-399551664.us-east-1.elb.amazonaws.com.
1138,66.133.183.132,2015-07-22 20:00:02.435160,AA,AUTH,SOA,86400,34.50.in-addr.arpa.,auth.roch.ny.frontiernet.net.
1139,202.96.104.18,2015-07-22 20:00:02.449279,AA,ANS,PTR,78000,156.115.188.60.in-addr.arpa.,156.115.188.60.broad.tz.zj.dynamic.163data.com.cn.
1140,202.96.104.18,2015-07-22 20:00:02.449279,AA,AUTH,NS,78000,188.60.in-addr.arpa.,ns.zjhzptt.net.cn.
1141,202.96.104.18,2015-07-22 20:00:02.449279,AA,AUTH,NS,78000,188.60.in-addr.arpa.,dns-noc.zjhzptt.net.cn.
1142,202.96.104.18,2015-07-22 20:00:02.449279,AA,AUTH,NS,78000,188.60.in-addr.arpa.,ns.zjnbptt.net.cn.
1143,202.96.104.18,2015-07-22 20:00:02.449279,AA,ADD,A,78000,ns.zjhzptt.net.cn.,202.96.96.68
1144,202.96.104.18,2015-07-22 20:00:02.449279,AA,ADD,A,78000,ns.zjnbptt.net.cn.,202.96.104.18
1145,202.96.104.18,2015-07-22 20:00:02.449279,AA,ADD,A,78000,dns-noc.zjhzptt.net.cn.,202.96.103.36
1146,209.147.224.100,2015-07-22 20:00:02.463145,"AA,RA",AUTH,SOA,3600,mvsu.edu.,ns1.mvsu.edu.
1147,67.228.254.20,2015-07-22 20:00:02.482383,AA,ANS,PTR,604800,157.22.81.119.in-addr.arpa.,ns61.webhostsg.com.
1148,204.61.216.50,2015-07-22 20:00:02.484633,AA,AUTH,SOA,10800,104.in-addr.arpa.,z.arin.net.
1149,192.55.83.30,2015-07-22 20:00:02.485012,-,AUTH,NS,172800,kievmediahost.com.,ns-canada.topdns.com.
1150,192.55.83.30,2015-07-22 20:00:02.485012,-,AUTH,NS,172800,kievmediahost.com.,ns-usa.topdns.com.
1151,192.55.83.30,2015-07-22 20:00:02.485012,-,AUTH,NS,172800,kievmediahost.com.,ns-uk.topdns.com.
1152,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-canada.topdns.com.,109.201.142.225
1153,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-usa.topdns.com.,108.61.12.163
1154,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-usa.topdns.com.,208.64.126.195
1155,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-usa.topdns.com.,85.159.232.241
1156,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-uk.topdns.com.,108.61.150.91
1157,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,AAAA,172800,ns-uk.topdns.com.,2001:19f0:200:3e75:225:90ff:fed4:c41c
1158,192.55.83.30,2015-07-22 20:00:02.485012,-,ADD,A,172800,ns-uk.topdns.com.,77.247.183.137
1159,192.55.83.30,2015-07-22 20:00:02.485027,-,AUTH,NS,172800,kievmediahost.com.,ns-canada.topdns.com.
1160,192.55.83.30,2015-07-22 20:00:02.485027,-,AUTH,NS,172800,kievmediahost.com.,ns-usa.topdns.com.
1161,192.55.83.30,2015-07-22 20:00:02.485027,-,AUTH,NS,172800,kievmediahost.com.,ns-uk.topdns.com.
1162,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-canada.topdns.com.,109.201.142.225
1163,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-usa.topdns.com.,108.61.12.163
1164,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-usa.topdns.com.,208.64.126.195
1165,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-usa.topdns.com.,85.159.232.241
1166,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-uk.topdns.com.,108.61.150.91
1167,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,AAAA,172800,ns-uk.topdns.com.,2001:19f0:200:3e75:225:90ff:fed4:c41c
1168,192.55.83.30,2015-07-22 20:00:02.485027,-,ADD,A,172800,ns-uk.topdns.com.,77.247.183.137
1169,192.55.83.30,2015-07-22 20:00:02.485517,-,AUTH,NS,172800,kievmediahost.com.,ns-canada.topdns.com.
1170,192.55.83.30,2015-07-22 20:00:02.485517,-,AUTH,NS,172800,kievmediahost.com.,ns-usa.topdns.com.
1171,192.55.83.30,2015-07-22 20:00:02.485517,-,AUTH,NS,172800,kievmediahost.com.,ns-uk.topdns.com.
1172,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-canada.topdns.com.,109.201.142.225
1173,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-usa.topdns.com.,108.61.12.163
1174,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-usa.topdns.com.,208.64.126.195
1175,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-usa.topdns.com.,85.159.232.241
1176,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-uk.topdns.com.,108.61.150.91
1177,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,AAAA,172800,ns-uk.topdns.com.,2001:19f0:200:3e75:225:90ff:fed4:c41c
1178,192.55.83.30,2015-07-22 20:00:02.485517,-,ADD,A,172800,ns-uk.topdns.com.,77.247.183.137
1179,192.55.83.30,2015-07-22 20:00:02.485549,-,AUTH,NS,172800,kievmediahost.com.,ns-canada.topdns.com.
1180,192.55.83.30,2015-07-22 20:00:02.485549,-,AUTH,NS,172800,kievmediahost.com.,ns-usa.topdns.com.
1181,192.55.83.30,2015-07-22 20:00:02.485549,-,AUTH,NS,172800,kievmediahost.com.,ns-uk.topdns.com.
1182,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-canada.topdns.com.,109.201.142.225
1183,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-usa.topdns.com.,108.61.12.163
1184,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-usa.topdns.com.,208.64.126.195
1185,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-usa.topdns.com.,85.159.232.241
1186,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-uk.topdns.com.,108.61.150.91
1187,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,AAAA,172800,ns-uk.topdns.com.,2001:19f0:200:3e75:225:90ff:fed4:c41c
1188,192.55.83.30,2015-07-22 20:00:02.485549,-,ADD,A,172800,ns-uk.topdns.com.,77.247.183.137
1189,200.3.13.11,2015-07-22 20:00:02.497124,AA,AUTH,SOA,172800,175.in-addr.arpa.,ns1.apnic.net.
1190,211.216.50.170,2015-07-22 20:00:02.511368,AA,AUTH,SOA,43200,202.174.121.in-addr.arpa.,202.174.121.in-addr.arpa.
1191,204.61.215.62,2015-07-22 20:00:02.530738,-,AUTH,NS,86400,44.46.201.in-addr.arpa.,SERVER2.FASTERNET.COM.BR.
1192,204.61.215.62,2015-07-22 20:00:02.530738,-,AUTH,NS,86400,44.46.201.in-addr.arpa.,SERVER3.FASTERNET.COM.BR.
1193,202.30.124.100,2015-07-22 20:00:02.540850,"AA,CD",AUTH,SOA,900,co.kr.,g.dns.kr.
1194,202.30.124.100,2015-07-22 20:00:02.540980,"AA,CD",AUTH,SOA,900,co.kr.,g.dns.kr.
1195,202.30.124.100,2015-07-22 20:00:02.541100,"AA,CD",AUTH,SOA,900,co.kr.,g.dns.kr.
1196,202.30.124.100,2015-07-22 20:00:02.541115,"AA,CD",AUTH,SOA,900,co.kr.,g.dns.kr.
1197,122.248.34.1,2015-07-22 20:00:02.541731,AA,AUTH,SOA,86400,datacenter.net.id.,dns1.pc24cyber.co.id.
1198,122.248.34.1,2015-07-22 20:00:02.541750,AA,AUTH,SOA,86400,datacenter.net.id.,dns1.pc24cyber.co.id.
1199,122.248.34.1,2015-07-22 20:00:02.541760,AA,ANS,A,14400,ns1.datacenter.net.id.,122.248.34.1
1200,122.248.34.1,2015-07-22 20:00:02.541760,AA,AUTH,NS,86400,datacenter.net.id.,ns2.datacenter.net.id.
1201,122.248.34.1,2015-07-22 20:00:02.541760,AA,AUTH,NS,86400,datacenter.net.id.,dns1.pc24cyber.co.id.
1202,122.248.34.1,2015-07-22 20:00:02.541760,AA,AUTH,NS,86400,datacenter.net.id.,dns2.pc24cyber.co.id.
1203,122.248.34.1,2015-07-22 20:00:02.541760,AA,AUTH,NS,86400,datacenter.net.id.,ns1.datacenter.net.id.
1204,122.248.34.1,2015-07-22 20:00:02.541760,AA,ADD,A,14400,ns2.datacenter.net.id.,122.248.47.2
1205,122.248.34.1,2015-07-22 20:00:02.541760,AA,ADD,A,14400,dns1.pc24cyber.co.id.,202.58.243.1
1206,122.248.34.1,2015-07-22 20:00:02.541760,AA,ADD,A,14400,dns2.pc24cyber.co.id.,202.58.243.2
1207,122.248.34.1,2015-07-22 20:00:02.543482,AA,ANS,A,14400,ns2.datacenter.net.id.,122.248.47.2
1208,122.248.34.1,2015-07-22 20:00:02.543482,AA,AUTH,NS,86400,datacenter.net.id.,ns1.datacenter.net.id.
1209,122.248.34.1,2015-07-22 20:00:02.543482,AA,AUTH,NS,86400,datacenter.net.id.,ns2.datacenter.net.id.
1210,122.248.34.1,2015-07-22 20:00:02.543482,AA,AUTH,NS,86400,datacenter.net.id.,dns1.pc24cyber.co.id.
1211,122.248.34.1,2015-07-22 20:00:02.543482,AA,AUTH,NS,86400,datacenter.net.id.,dns2.pc24cyber.co.id.
1212,122.248.34.1,2015-07-22 20:00:02.543482,AA,ADD,A,14400,ns1.datacenter.net.id.,122.248.34.1
1213,122.248.34.1,2015-07-22 20:00:02.543482,AA,ADD,A,14400,dns1.pc24cyber.co.id.,202.58.243.1
1214,122.248.34.1,2015-07-22 20:00:02.543482,AA,ADD,A,14400,dns2.pc24cyber.co.id.,202.58.243.2
1215,192.5.4.1,2015-07-22 20:00:02.544597,-,AUTH,NS,172800,45.108.193.in-addr.arpa.,ns.tsp.net.ua.
1216,192.5.4.1,2015-07-22 20:00:02.544597,-,AUTH,NS,172800,45.108.193.in-addr.arpa.,black.tsp.net.ua.
1217,192.5.4.1,2015-07-22 20:00:02.544597,-,AUTH,NS,172800,45.108.193.in-addr.arpa.,ns.cronosell.net.
1218,192.5.4.1,2015-07-22 20:00:02.544597,-,AUTH,NS,172800,45.108.193.in-addr.arpa.,ns2.tsp.net.ua.
1219,204.61.215.62,2015-07-22 20:00:02.565962,-,AUTH,NS,86400,75.12.187.in-addr.arpa.,NS2.TELEMAR.NET.BR.
1220,204.61.215.62,2015-07-22 20:00:02.565962,-,AUTH,NS,86400,75.12.187.in-addr.arpa.,NS4.TELEMAR.NET.BR.
1221,108.61.12.163,2015-07-22 20:00:02.575462,AA,ANS,A,3600,ns2.kievmediahost.com.,93.175.240.3
1222,108.61.12.163,2015-07-22 20:00:02.575462,AA,AUTH,NS,3600,kievmediahost.com.,ns-canada.topdns.com.
1223,108.61.12.163,2015-07-22 20:00:02.575462,AA,AUTH,NS,3600,kievmediahost.com.,ns-usa.topdns.com.
1224,108.61.12.163,2015-07-22 20:00:02.575462,AA,AUTH,NS,3600,kievmediahost.com.,ns-uk.topdns.com.
1225,108.61.12.163,2015-07-22 20:00:02.575497,AA,ANS,A,3600,ns1.kievmediahost.com.,93.175.240.2
1226,108.61.12.163,2015-07-22 20:00:02.575497,AA,AUTH,NS,3600,kievmediahost.com.,ns-canada.topdns.com.
1227,108.61.12.163,2015-07-22 20:00:02.575497,AA,AUTH,NS,3600,kievmediahost.com.,ns-usa.topdns.com.
1228,108.61.12.163,2015-07-22 20:00:02.575497,AA,AUTH,NS,3600,kievmediahost.com.,ns-uk.topdns.com.
1229,108.61.12.163,2015-07-22 20:00:02.575510,AA,AUTH,SOA,3600,kievmediahost.com.,ns-canada.topdns.com.
1230,108.61.12.163,2015-07-22 20:00:02.575525,AA,AUTH,SOA,3600,kievmediahost.com.,ns-canada.topdns.com.
1231,211.136.17.105,2015-07-22 20:00:02.615811,-,AUTH,NS,3600,226.181.221.in-addr.arpa.,dns2.js.chinamobile.com.
1232,211.136.17.105,2015-07-22 20:00:02.615811,-,AUTH,NS,3600,226.181.221.in-addr.arpa.,dns1.js.chinamobile.com.
1233,199.71.0.63,2015-07-22 20:00:02.618305,AA,AUTH,SOA,10800,139.in-addr.arpa.,z.arin.net.
1234,204.11.194.194,2015-07-22 20:00:02.632677,AA,AUTH,SOA,10800,45.108.193.in-addr.arpa.,ns.tsp.net.ua.
1235,200.33.111.2,2015-07-22 20:00:02.636923,AA,AUTH,SOA,10800,177.in-addr.arpa.,NS.LACNIC.NET.
1236,199.212.0.53,2015-07-22 20:00:02.644293,AA,AUTH,SOA,172800,101.in-addr.arpa.,ns1.apnic.net.
1237,202.12.28.131,2015-07-22 20:00:02.648040,AA,AUTH,SOA,172800,182.in-addr.arpa.,ns1.apnic.net.
1238,218.2.135.2,2015-07-22 20:00:02.654911,AA,AUTH,SOA,3600,216.114.in-addr.arpa.,nmc1.ptt.js.cn.216.114.in-addr.arpa.
1239,218.2.135.2,2015-07-22 20:00:02.668903,AA,AUTH,SOA,3600,224.114.in-addr.arpa.,nmc1.ptt.js.cn.224.114.in-addr.arpa.
1240,193.0.9.6,2015-07-22 20:00:02.698262,-,AUTH,NS,43200,118.248.176.in-addr.arpa.,ns0.isp.sky.com.
1241,193.0.9.6,2015-07-22 20:00:02.698262,-,AUTH,NS,43200,118.248.176.in-addr.arpa.,ns1.isp.sky.com.
1242,68.238.64.72,2015-07-22 20:00:02.706881,AA,ANS,PTR,86400,157.228.46.108.in-addr.arpa.,pool-108-46-228-157.nycmny.fios.verizon.net.
1243,68.238.64.72,2015-07-22 20:00:02.706881,AA,AUTH,NS,86400,228.46.108.in-addr.arpa.,ns8.verizon.net.
1244,68.238.64.72,2015-07-22 20:00:02.706881,AA,AUTH,NS,86400,228.46.108.in-addr.arpa.,ns5.verizon.net.
